Mapped 'مدين مصري' to debitEgp at column index 18
Parsed NUMERIC/FORMULA for col 12 row 423 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 423 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 423 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 424 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 424 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 424 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 424 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 425 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 425 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 425 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 425 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 426 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 426 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 426 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 426 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 427 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 427 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 427 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 427 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 428 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 428 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 428 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 428 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 429 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 429 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 429 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 429 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 430 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 430 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 430 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 430 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 431 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 431 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 431 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 431 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 432 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 432 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 432 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 432 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 433 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 433 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 433 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 433 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 434 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 434 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 434 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 434 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 435 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 435 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 435 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 435 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 436 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 436 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 436 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 436 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 437 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 437 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 437 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 437 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 438 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 438 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 438 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 438 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 439 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 439 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 439 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 439 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 440 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 440 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 440 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 440 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 441 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 441 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 441 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 441 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 442 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 442 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 442 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 442 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 443 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 443 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 443 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 443 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 444 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 444 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 444 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 444 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 445 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 445 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 445 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 445 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 446 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 446 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 446 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 446 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 447 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 447 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 447 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 447 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 448 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 448 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 448 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 448 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 449 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 449 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 449 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 449 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 450 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 450 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 450 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 450 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 451 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 451 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 451 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 451 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 452 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 452 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 452 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 452 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 453 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 453 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 453 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 453 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 454 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 454 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 454 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 454 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 455 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 455 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 455 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 455 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 456 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 456 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 456 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 456 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 457 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 457 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 457 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 457 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 458 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 458 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 458 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 458 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 459 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 459 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 459 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 459 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 460 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 460 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 460 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 460 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 461 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 461 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 461 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 461 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 462 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 462 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 462 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 462 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 463 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 463 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 463 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 463 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 464 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 464 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 464 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 464 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 465 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 465 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 465 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 465 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 466 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 466 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 466 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 466 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 467 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 467 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 467 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 467 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 468 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 468 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 468 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 468 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 469 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 469 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 469 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 469 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 470 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 470 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 470 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 470 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 471 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 471 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 471 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 471 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 472 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 472 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 472 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 472 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 473 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 473 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 473 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 473 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 474 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 474 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 474 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 474 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 475 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 475 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 475 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 475 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 476 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 476 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 476 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 476 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 477 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 477 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 477 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 477 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 478 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 478 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 478 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 478 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 479 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 479 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 479 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 479 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 480 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 480 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 480 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 480 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 481 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 481 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 481 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 481 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 482 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 482 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 482 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 482 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 483 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 483 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 483 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 483 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 484 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 484 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 484 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 484 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 485 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 485 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 485 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 485 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 486 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 486 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 486 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 486 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 487 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 487 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 487 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 487 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 488 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 488 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 488 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 488 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 489 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 489 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 489 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 489 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 490 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 490 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 490 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 490 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 491 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 491 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 491 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 491 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 492 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 492 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 492 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 492 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 493 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 493 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 493 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 493 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 494 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 494 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 494 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 494 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 495 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 495 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 495 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 495 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 496 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 496 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 496 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 496 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 497 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 497 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 497 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 497 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 498 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 498 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 498 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 498 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 499 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 499 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 499 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 499 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 500 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 500 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 500 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 500 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 501 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 501 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 501 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 501 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 502 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 502 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 502 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 502 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 503 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 503 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 503 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 503 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 504 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 504 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 504 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 504 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 505 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 505 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 505 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 505 -> 0.0
Mapped 'مدين مصري' to debitEgp at column index 18
Parsed NUMERIC/FORMULA for col 16 row 1 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 1 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 1 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 1 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 2 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 2 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 2 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 2 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 3 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 3 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 3 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 3 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 4 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 4 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 4 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 4 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 5 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 5 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 5 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 5 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 6 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 6 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 6 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 6 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 7 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 7 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 7 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 7 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 8 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 8 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 8 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 8 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 9 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 9 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 9 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 9 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 10 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 10 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 10 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 10 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 11 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 11 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 11 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 11 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 12 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 12 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 12 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 12 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 13 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 13 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 13 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 13 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 14 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 14 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 14 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 14 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 15 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 15 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 15 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 15 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 16 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 16 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 16 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 16 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 17 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 17 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 17 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 17 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 18 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 18 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 18 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 18 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 19 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 19 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 19 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 19 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 20 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 20 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 20 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 20 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 21 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 21 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 21 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 21 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 22 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 22 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 22 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 22 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 23 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 23 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 23 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 23 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 24 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 24 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 24 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 24 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 25 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 25 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 25 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 25 -> 0.0
Parsed NUMERIC/FORMULA for col 16 row 26 -> 0.0
Parsed NUMERIC/FORMULA for col 17 row 26 -> 0.0
Parsed NUMERIC/FORMULA for col 18 row 26 -> 0.0
Parsed NUMERIC/FORMULA for col 19 row 26 -> 0.0
